SurveyID,RegistrationID,SurveySatisfactionScore,SurveyUsefulnessScore,SurveyInstructorScore,SurveyRecommendationScore,SurveyOverallScore,SurveyNPSBucket,SurveyComments,SurveySubmissionDate
S1163,R1556,5,5,5,4,4.75,Passive,"The networking breakouts during Girls in STEAM Mentoring really clicked for me, the organizers ran things smoothly even with a big crowd; This pushed me to apply for a related program. I met people who want to collaborate on projects, the mentor roundtable during Girls in STEAM Mentoring really clicked for me; I'd definitely recommend this to a friend. (snacks were a plus).",2024-06-11 12:09:00
S1164,R1557,4,5,5,5,4.75,Promoter,"The hands-on segment tied everything together, the Arduino demo during Data Science Study Group really clicked for me; I'd definitely recommend this to a friend! The Python lab during Data Science Study Group really clicked for me, I met people who want to collaborate on projects; This was absolutely worth the time. — especially for beginners!",2022-02-11 01:22:00
S1165,R1558,5,5,4,4,4.5,Passive,"Overall, there were concrete examples I can reuse at school, the networking breakouts during Mentor Office Hours really clicked for me — especially for beginners. The mentor roundtable during Mentor Office Hours really clicked for me, I met people who want to collaborate on projects — especially for beginners. To be fair, the organizers ran things smoothly even with a big crowd, the resume clinic during Mentor Office Hours really clicked for me — which surprised me in a good way.",2023-05-29 18:21:00
S1166,R1559,5,3,4,4,4.0,Passive,"The color theory lesson during Intro to Painting Class really clicked for me, the organizers ran things smoothly even with a big crowd (snacks were a plus)! At first, the pacing made complex ideas feel doable, the color theory lesson during Intro to Painting Class really clicked for me.",2022-10-14 21:16:00
S1167,R1561,5,5,5,5,5.0,Promoter,"The hands-on segment tied everything together, the poster session during STEAM Summit & Expo really clicked for me (snacks were a plus). Overall, I met people who want to collaborate on projects, the poster session during STEAM Summit & Expo really clicked for me; This was absolutely worth the time. The mentors were down-to-earth and answered real questions, the keynote talk during STEAM Summit & Expo really clicked for me; I'd definitely recommend this to a friend. — especially for beginners.",2023-06-15 18:08:00
S1168,R1563,5,4,4,4,4.25,Passive,"The mentors were down-to-earth and answered real questions, the Python lab during Web Dev Bootcamp Night really clicked for me; I might recommend it depending on the topic. The Python lab during Web Dev Bootcamp Night really clicked for me, I met people who want to collaborate on projects — next time I'd bring a friend.",2023-07-22 11:10:00
S1169,R1564,5,4,4,5,4.5,Promoter,"Honestly, the networking breakouts during Girls in STEAM Mentoring really clicked for me, I met people who want to collaborate on projects; I'd come again and bring a classmate next time. — next time I'd bring a friend! By the end, there were concrete examples I can reuse at school, the mentor roundtable during Girls in STEAM Mentoring really clicked for me; I'd definitely recommend this to a friend. I met people who want to collaborate on projects, the networking breakouts during Girls in STEAM Mentoring really clicked for me — which surprised me in a good way.",2024-06-18 22:11:00
S1170,R1565,4,5,5,5,4.75,Promoter,"The organizers ran things smoothly even with a big crowd, the gallery walk during Intro to Painting Class really clicked for me; This was absolutely worth the time. At first, the mixed-media project during Intro to Painting Class really clicked for me, the hands-on segment tied everything together; I'd definitely recommend this to a friend. — especially for beginners. The gallery walk during Intro to Painting Class really clicked for me, I left with actionable next steps.",2024-03-28 11:04:00
S1171,R1567,4,4,4,4,4.0,Passive,"In my opinion, the color theory lesson during Intro to Painting Class really clicked for me, the hands-on segment tied everything together! I didn't expect this, but, the gallery walk during Intro to Painting Class really clicked for me, there were concrete examples I can reuse at school.",2022-03-31 16:01:00
S1172,R1568,5,5,4,5,4.75,Promoter,"By the end, the organizers ran things smoothly even with a big crowd, the color theory lesson during Intro to Painting Class really clicked for me; I'd definitely recommend this to a friend. I didn't expect this, but, the mixed-media project during Intro to Painting Class really clicked for me, the organizers ran things smoothly even with a big crowd; This was absolutely worth the time! By the end, the sketch warmups during Intro to Painting Class really clicked for me, the organizers ran things smoothly even with a big crowd; I left energized to keep learning.",2023-09-30 04:28:00
S1173,R1569,4,4,5,4,4.25,Passive,"The networking breakouts during Girls in STEAM Mentoring really clicked for me, the pacing made complex ideas feel doable. I left with actionable next steps, the goal-setting exercise during Girls in STEAM Mentoring really clicked for me; I might recommend it depending on the topic.",2023-11-22 17:12:00
S1174,R1570,4,5,4,5,4.5,Promoter,"I left with actionable next steps, the panel Q&A during Girls in STEAM Mentoring really clicked for me; I left energized to keep learning. (wish there had been more time). To be fair, the pacing made complex ideas feel doable, the panel Q&A during Girls in STEAM Mentoring really clicked for me; I left energized to keep learning!",2023-03-28 17:01:00
S1175,R1571,4,5,5,5,4.75,Promoter,"I met people who want to collaborate on projects, the panel Q&A during Mentor Office Hours really clicked for me; I'd definitely recommend this to a friend. If I'm being honest, the panel Q&A during Mentor Office Hours really clicked for me, there were concrete examples I can reuse at school.",2022-05-17 09:06:00
S1176,R1573,5,3,5,4,4.25,Passive,"The color theory lesson during Intro to Painting Class really clicked for me, I met people who want to collaborate on projects; I might recommend it depending on the topic. Honestly, the color theory lesson during Intro to Painting Class really clicked for me, the mentors were down-to-earth and answered real questions; I might recommend it depending on the topic.",2022-04-21 21:20:00
S1177,R1574,5,4,4,5,4.5,Promoter,"The web dev sprint during Robotics Lab Saturday really clicked for me, there were concrete examples I can reuse at school. In my opinion, the web dev sprint during Robotics Lab Saturday really clicked for me, it boosted my confidence more than I expected; I left energized to keep learning.",2024-09-09 05:26:00
S1178,R1575,5,5,4,5,4.75,Promoter,"I left with actionable next steps, the robot build during Data Science Study Group really clicked for me (snacks were a plus). At first, the hands-on segment tied everything together, the Arduino demo during Data Science Study Group really clicked for me!",2025-03-06 13:07:00
S1179,R1576,5,4,4,5,4.5,Promoter,"I didn't expect this, but, the networking breakouts during Girls in STEAM Mentoring really clicked for me, there were concrete examples I can reuse at school. To be fair, the pacing made complex ideas feel doable, the panel Q&A during Girls in STEAM Mentoring really clicked for me; I'd definitely recommend this to a friend. The organizers ran things smoothly even with a big crowd, the goal-setting exercise during Girls in STEAM Mentoring really clicked for me; I'd definitely recommend this to a friend.",2022-08-31 14:12:00
S1180,R1577,5,5,5,5,5.0,Promoter,"The robot build during Monthly Coding Club really clicked for me, the mentors were down-to-earth and answered real questions; I'd definitely recommend this to a friend. — next time I'd bring a friend. The organizers ran things smoothly even with a big crowd, the coding challenges during Monthly Coding Club really clicked for me; I'd definitely recommend this to a friend.",2024-08-17 09:00:00
