SurveyID,RegistrationID,SurveySatisfactionScore,SurveyUsefulnessScore,SurveyInstructorScore,SurveyRecommendationScore,SurveyOverallScore,SurveyNPSBucket,SurveyComments,SurveySubmissionDate
1307,1746,4,3,4,5,4.0,Promoter,"The organizers ran things smoothly even with a big crowd, the robot build during Web Dev Bootcamp Night really clicked for me; I'm curious to see how the next session improves. — next time I'd bring a friend. The mentors were down-to-earth and answered real questions, the robot build during Web Dev Bootcamp Night really clicked for me; I might recommend it depending on the topic! The coding challenges during Web Dev Bootcamp Night really clicked for me, the organizers ran things smoothly even with a big crowd!",2022-02-05 08:29:00
1308,1747,5,4,4,4,4.25,Passive,"There were concrete examples I can reuse at school, the Python lab during Robotics Lab Saturday really clicked for me. The Python lab during Robotics Lab Saturday really clicked for me, the pacing made complex ideas feel doable; It was useful overall. — especially for beginners. In my opinion, the data activity during Robotics Lab Saturday really clicked for me, it boosted my confidence more than I expected.",2023-09-17 15:06:00
1309,1748,4,5,4,5,4.5,Promoter,"At first, the Python lab during Web Dev Bootcamp Night really clicked for me, it boosted my confidence more than I expected. The hands-on segment tied everything together, the Arduino demo during Web Dev Bootcamp Night really clicked for me. The pacing made complex ideas feel doable, the data activity during Web Dev Bootcamp Night really clicked for me (wish there had been more time).",2021-11-19 20:05:00
1310,1749,5,4,4,5,4.5,Promoter,"I left with actionable next steps, the goal-setting exercise during Girls in STEAM Mentoring really clicked for me! Honestly, the mentors were down-to-earth and answered real questions, the mentor roundtable during Girls in STEAM Mentoring really clicked for me; This was absolutely worth the time. I met people who want to collaborate on projects, the panel Q&A during Girls in STEAM Mentoring really clicked for me; I'd come again and bring a classmate next time!",2025-10-22 10:20:00
1311,1750,4,4,4,4,4.0,Passive,"In my opinion, the hands-on segment tied everything together, the robot build during Data Science Study Group really clicked for me! By the end, the Arduino demo during Data Science Study Group really clicked for me, the hands-on segment tied everything together; I might recommend it depending on the topic. (wish there had been more time). The hands-on segment tied everything together, the data activity during Data Science Study Group really clicked for me; I'd attend again with a clearer agenda!",2022-02-17 13:03:00
1312,1751,5,4,4,5,4.5,Promoter,"The hands-on segment tied everything together, the coding challenges during Data Science Study Group really clicked for me; I'd definitely recommend this to a friend. (wish there had been more time)! From my perspective, the coding challenges during Data Science Study Group really clicked for me, I met people who want to collaborate on projects; This pushed me to apply for a related program. (wish there had been more time).",2025-08-15 05:29:00
1313,1752,4,4,5,4,4.25,Passive,"If I'm being honest, the sketch warmups during Intro to Painting Class really clicked for me, there were concrete examples I can reuse at school; I might recommend it depending on the topic. The gallery walk during Intro to Painting Class really clicked for me, I left with actionable next steps. The color theory lesson during Intro to Painting Class really clicked for me, there were concrete examples I can reuse at school.",2024-07-05 15:25:00
1314,1753,4,5,4,4,4.25,Passive,"There were concrete examples I can reuse at school, the resume clinic during Leadership Circle Meetup really clicked for me; I'm curious to see how the next session improves. — especially for beginners. The panel Q&A during Leadership Circle Meetup really clicked for me, the pacing made complex ideas feel doable! It boosted my confidence more than I expected, the networking breakouts during Leadership Circle Meetup really clicked for me (snacks were a plus)!",2025-09-17 03:23:00
1315,1754,5,5,4,5,4.75,Promoter,"It boosted my confidence more than I expected, the watercolor session during Intro to Painting Class really clicked for me; I'd definitely recommend this to a friend. — next time I'd bring a friend! I met people who want to collaborate on projects, the sketch warmups during Intro to Painting Class really clicked for me; This was absolutely worth the time. Surprisingly, the mixed-media project during Intro to Painting Class really clicked for me, I met people who want to collaborate on projects; This was absolutely worth the time. (wish there had been more time).",2025-05-30 00:27:00
1316,1755,4,4,5,5,4.5,Promoter,"From my perspective, the goal-setting exercise during Girls in STEAM Mentoring really clicked for me, the organizers ran things smoothly even with a big crowd. The mentor roundtable during Girls in STEAM Mentoring really clicked for me, it boosted my confidence more than I expected.",2025-02-19 09:08:00
1317,1757,5,4,4,5,4.5,Promoter,"At first, there were concrete examples I can reuse at school, the Arduino demo during Data Science Study Group really clicked for me — which surprised me in a good way! The Python lab during Data Science Study Group really clicked for me, it boosted my confidence more than I expected; I left energized to keep learning. — which surprised me in a good way. Surprisingly, the data activity during Data Science Study Group really clicked for me, there were concrete examples I can reuse at school; This pushed me to apply for a related program.",2023-10-20 05:11:00
1318,1758,5,5,4,4,4.5,Passive,"By the end, the mentors were down-to-earth and answered real questions, the networking breakouts during Mentor Office Hours really clicked for me; I'd come again and bring a classmate next time. It boosted my confidence more than I expected, the mentor roundtable during Mentor Office Hours really clicked for me; I left energized to keep learning. By the end, the mentors were down-to-earth and answered real questions, the networking breakouts during Mentor Office Hours really clicked for me.",2024-09-16 18:07:00
1319,1759,5,4,5,5,4.75,Promoter,"The pacing made complex ideas feel doable, the resume clinic during Mentor Office Hours really clicked for me; This pushed me to apply for a related program. (snacks were a plus). The organizers ran things smoothly even with a big crowd, the mentor roundtable during Mentor Office Hours really clicked for me; I'd come again and bring a classmate next time! The goal-setting exercise during Mentor Office Hours really clicked for me, I met people who want to collaborate on projects — next time I'd bring a friend!",2022-06-13 04:14:00
1320,1760,4,5,5,5,4.75,Promoter,"I didn't expect this, but, the mentors were down-to-earth and answered real questions, the resume clinic during Mentor Office Hours really clicked for me; I left energized to keep learning. The goal-setting exercise during Mentor Office Hours really clicked for me, it boosted my confidence more than I expected; I left energized to keep learning.",2022-01-23 14:01:00
1321,1761,4,4,5,4,4.25,Passive,"The goal-setting exercise during Mentor Office Hours really clicked for me, the hands-on segment tied everything together — especially for beginners. From my perspective, the panel Q&A during Mentor Office Hours really clicked for me, the mentors were down-to-earth and answered real questions; I'm curious to see how the next session improves. There were concrete examples I can reuse at school, the networking breakouts during Mentor Office Hours really clicked for me.",2022-11-20 11:14:00
1322,1762,5,5,5,4,4.75,Passive,"The web dev sprint during Robotics Lab Saturday really clicked for me, the hands-on segment tied everything together. Surprisingly, there were concrete examples I can reuse at school, the coding challenges during Robotics Lab Saturday really clicked for me; This was absolutely worth the time. The Python lab during Robotics Lab Saturday really clicked for me, I met people who want to collaborate on projects.",2024-06-02 16:20:00
